edge_idx,src_idx,src_label,src_gene,dst_idx,dst_label,dst_gene,edge_type_name,EdgeDelta,RawEdgeDelta,BaseRewiringScore,ExposureEdgeSignal,ExposureContrastScore,CancerRewiringPotentialEdgeScore,ExposureDependentRewiringScore,ExposureAnchoredRewiringEdgeScore,MixedCancerExposureRewiringScore,RewiringPotentialEdgeScore,CombinedEdgeScore,mean_abs_delta_alpha,mean_delta_alpha,alpha_n_mean,alpha_t_mean,Direction,IsTopRewiredEdge,TopRewiredEdgeFraction,TopRewiredEdgeThreshold
1641,189,GENE:G0189,G0189,123,GENE:G0123,G0123,PPI,0.8345244639912041,0.06769447,0.06769447,0.9070918086860913,0.12809291,0.7254245209396211,0.6987551409508906,0.8345244639912041,0.6969544893716765,0.8345244639912041,0.8345244639912041,0.06769447,-0.21804027259349823,1.081406593322754,0.8633663058280945,-1,True,0.1,0.6850506459593184
657,35,GENE:G0035,G0035,34,GENE:G0034,G0034,PPI,0.8309620670698186,0.11020912,0.11020912,0.865585486531061,0.20775893,0.6302155183590995,0.7749770117685815,0.8309620670698186,0.7481985686971898,0.8309620670698186,0.8309620670698186,0.11020912,-0.002249217126518488,0.13309139013290405,0.1308421790599823,-1,True,0.1,0.6850506459593184
1523,134,GENE:G0134,G0134,99,GENE:G0099,G0099,PPI,0.829784222100055,0.06379409,0.06379409,0.8688840021990105,0.12182908,0.39609283263335204,0.4452765599730905,0.829784222100055,0.4370420670628949,0.829784222100055,0.829784222100055,0.06379409,0.007414279505610466,0.1509581059217453,0.15837238729000092,1,True,0.1,0.6850506459593184
1635,134,GENE:G0134,G0134,121,GENE:G0121,G0121,PPI,0.8234332050577239,0.14395599,0.14395599,0.8713578889499725,0.24044779,0.7293166425590382,0.6533876999561538,0.8234332050577239,0.7006947510672422,0.8234332050577239,0.8234332050577239,0.14395599,0.0,2.0,2.0,0,True,0.1,0.6850506459593184
93,29,GENE:G0029,G0029,4,GENE:G0004,G0004,PPI,0.8210665200659704,0.10418664,0.10418664,0.8378229796591534,0.17543799,0.7862947509040075,0.6094838267777278,0.8210665200659704,0.6759560912236884,0.8210665200659704,0.8210665200659704,0.10418664,0.04194650053977966,0.19318540394306183,0.2351318746805191,1,True,0.1,0.6850506459593184
1118,58,GENE:G0058,G0058,82,GENE:G0082,G0082,PPI,0.81967427157779,0.08122098,0.08122098,0.905717427157779,0.12824862,0.5239783807296567,0.40870342093160184,0.81967427157779,0.44453987936427347,0.81967427157779,0.81967427157779,0.08122098,0.09702794253826141,0.09238474071025848,0.1894126832485199,1,True,0.1,0.6850506459593184
72,2,GENE:G0002,G0002,196,GENE:G0196,G0196,PPI,0.8158713578889499,0.0408786,0.0408786,0.8543155579989005,0.07189762,0.3588843969589968,0.6934969359092014,0.8158713578889499,0.5533789292602522,0.8158713578889499,0.8158713578889499,0.0408786,0.019861508160829544,0.2539210617542267,0.27378255128860474,1,True,0.1,0.6850506459593184
70,2,GENE:G0002,G0002,163,GENE:G0163,G0163,PPI,0.8145547003848268,0.040582284,0.040582284,0.8397471137987905,0.06722178,0.27259277500006257,0.5639763122560375,0.8145547003848268,0.44600945016917337,0.8145547003848268,0.8145547003848268,0.040582284,-0.013830483891069889,0.31409943103790283,0.3002689778804779,-1,True,0.1,0.6850506459593184
95,35,GENE:G0035,G0035,4,GENE:G0004,G0004,PPI,0.8121770203408466,0.054093763,0.054093763,0.9024189114898296,0.1016879,0.4241176732381124,0.7609269893229584,0.8121770203408466,0.6304092858327952,0.8121770203408466,0.8121770203408466,0.054093763,-0.021671483293175697,0.2006979137659073,0.17902640998363495,-1,True,0.1,0.6850506459593184
690,35,GENE:G0035,G0035,84,GENE:G0084,G0084,PPI,0.8121522814733371,0.048400525,0.048400525,0.8732820230896097,0.08115038,0.30401857105295865,0.5191439446052643,0.8121522814733371,0.43351352306198637,0.8121522814733371,0.8121522814733371,0.048400525,0.010913100093603134,0.14208629727363586,0.1529994159936905,1,True,0.1,0.6850506459593184
1410,81,GENE:G0081,G0081,171,GENE:G0171,G0171,PPI,0.809648158328752,0.08309524,0.08309524,0.9414513468938978,0.1621987,0.6784363789063883,0.7636209315583925,0.809648158328752,0.7283829695459807,0.809648158328752,0.809648158328752,0.08309524,-0.026068411767482758,0.5097145438194275,0.4836461544036865,-1,True,0.1,0.6850506459593184
1313,166,GENE:G0166,G0166,72,GENE:G0072,G0072,PPI,0.8071728971962617,0.03585432,0.03585432,0.8364485981308412,0.068597145,0.4994951661629311,0.7186768107476422,0.8071728971962617,0.6103395158393566,0.8071728971962617,0.8071728971962617,0.03585432,-0.05244208872318268,0.166251540184021,0.1138094812631607,-1,True,0.1,0.6850506459593184
883,103,GENE:G0103,G0103,45,GENE:G0045,G0045,PPI,0.8056074766355141,0.09804224,0.09804224,0.9477735019241342,0.17149258,0.6432814990266422,0.7017685198504444,0.8056074766355141,0.6834304022799101,0.8056074766355141,0.8056074766355141,0.09804224,-0.019153064116835594,0.15727825462818146,0.13812518119812012,-1,True,0.1,0.6850506459593184
1072,55,GENE:G0055,G0055,89,GENE:G0089,G0089,PPI,0.8022319956019791,0.03056172,0.03056172,0.8103353490929082,0.052938104,0.20073071596956352,0.6087231375588488,0.8022319956019791,0.42580170728303857,0.8022319956019791,0.8022319956019791,0.03056172,-3.699436638271436e-05,0.1893182247877121,0.18928124010562897,-1,True,0.1,0.6850506459593184
815,58,GENE:G0058,G0058,42,GENE:G0042,G0042,PPI,0.8019598680593734,0.03507716,0.03507716,0.8100604727872458,0.056041587,0.33093143741331993,0.7320858499166426,0.8019598680593734,0.5614346213101831,0.8019598680593734,0.8019598680593734,0.03507716,0.052934352308511734,0.1312849223613739,0.18421928584575653,1,True,0.1,0.6850506459593184
971,172,GENE:G0172,G0172,50,GENE:G0050,G0050,PPI,0.8012094557449146,0.115257815,0.115257815,0.953820780648708,0.2233072,0.591838339126784,0.6303882286668314,0.8012094557449146,0.6181562455556288,0.8012094557449146,0.8012094557449146,0.115257815,-0.03432193771004677,0.1638067215681076,0.12948480248451233,-1,True,0.1,0.6850506459593184
669,73,GENE:G0073,G0073,34,GENE:G0034,G0034,PPI,0.7998130841121496,0.07602928,0.07602928,0.8554150632215503,0.15205844,0.7096820083942057,0.3094900683181457,0.7998130841121496,0.46558321739322855,0.7998130841121496,0.7998130841121496,0.07602928,-0.035054873675107956,0.14874613285064697,0.11369125545024872,-1,True,0.1,0.6850506459593184
349,78,GENE:G0078,G0078,21,GENE:G0021,G0021,PPI,0.7987245739417262,0.06913786,0.06913786,0.9076415612974162,0.10315558,0.6239341510032859,0.6838101889221219,0.7987245739417262,0.658424966795376,0.7987245739417262,0.7987245739417262,0.06913786,-0.035077158361673355,0.16905640065670013,0.13397926092147827,-1,True,0.1,0.6850506459593184
1580,109,GENE:G0109,G0109,164,GENE:G0164,G0164,PPI,0.7985294117647059,0.040448472,0.040448472,0.8823529411764706,0.073664665,0.4888907202524132,0.537475355514527,0.7985294117647059,0.5011766664197751,0.7985294117647059,0.7985294117647059,0.040448472,-0.10433259606361389,0.3770595192909241,0.272726833820343,-1,True,0.1,0.6850506459593184
1514,98,GENE:G0098,G0098,122,GENE:G0122,G0122,PPI,0.7985046728971962,0.1279858,0.1279858,0.8317757009345794,0.24584156,0.7396506128473832,0.30493400886061295,0.7985046728971962,0.4816966433498541,0.7985046728971962,0.7985046728971962,0.1279858,-0.027595365419983864,0.350136399269104,0.3225410580635071,-1,True,0.1,0.6850506459593184
185,82,GENE:G0082,G0082,10,GENE:G0010,G0010,PPI,0.7957462891698736,0.09861516,0.09861516,0.9645409565695438,0.18479538,0.3301402145511341,0.7356008226575845,0.7957462891698736,0.6152817634288614,0.7957462891698736,0.7957462891698736,0.09861516,-0.0613863468170166,0.3483334481716156,0.2869470715522766,-1,True,0.1,0.6850506459593184
1144,59,GENE:G0059,G0059,156,GENE:G0156,G0156,PPI,0.794670148433205,0.06082508,0.06082508,0.9134139637163277,0.11831835,0.6892026783949092,0.7808487436802531,0.794670148433205,0.7346788426642583,0.794670148433205,0.794670148433205,0.06082508,-0.039435677230358124,0.4065794050693512,0.3671437203884125,-1,True,0.1,0.6850506459593184
1122,58,GENE:G0058,G0058,180,GENE:G0180,G0180,PPI,0.792292468389225,0.044729162,0.044729162,0.8611874656404619,0.07140462,0.525722072681343,0.5602353770810493,0.792292468389225,0.5305202086311616,0.792292468389225,0.792292468389225,0.044729162,0.18402902781963348,0.24724136292934418,0.4312703609466553,1,True,0.1,0.6850506459593184
893,62,GENE:G0062,G0062,46,GENE:G0046,G0046,PPI,0.7917798240791644,0.091764,0.091764,0.9260582737768004,0.15128793,0.6676521842018407,0.6877034941224612,0.7917798240791644,0.6808100055028399,0.7917798240791644,0.7917798240791644,0.091764,-0.030291754752397537,0.14131328463554382,0.11102151870727539,-1,True,0.1,0.6850506459593184
827,97,GENE:G0097,G0097,42,GENE:G0042,G0042,PPI,0.790819131390874,0.11687551,0.11687551,0.9414513468938976,0.2200365,0.7879619716008863,0.7596059805635982,0.790819131390874,0.7694603081328328,0.790819131390874,0.790819131390874,0.11687551,-0.03855469822883606,0.1562833935022354,0.11772870272397995,-1,True,0.1,0.6850506459593184
580,30,GENE:G0030,G0030,144,GENE:G0144,G0144,PPI,0.7902501374381529,0.039478913,0.039478913,0.8636613523914238,0.06932711,0.4581641296512756,0.4212507692943828,0.7902501374381529,0.4256980998027148,0.7902501374381529,0.7902501374381529,0.039478913,0.11737060546875,0.2015816867351532,0.3189523220062256,1,True,0.1,0.6850506459593184
461,46,GENE:G0046,G0046,26,GENE:G0026,G0026,PPI,0.7887410665200659,0.10055417,0.10055417,0.9389774601429357,0.19645783,0.7584065079596356,0.7527062599473003,0.7887410665200659,0.7519082889465497,0.7887410665200659,0.7887410665200659,0.10055417,0.05214512720704079,0.1446128487586975,0.19675800204277039,1,True,0.1,0.6850506459593184
1418,82,GENE:G0082,G0082,92,GENE:G0092,G0092,PPI,0.7874505222649808,0.13369732,0.13369732,0.8897746014293568,0.23706129,0.8036806964192738,0.5125866297247942,0.7874505222649808,0.6242724589472339,0.7874505222649808,0.7874505222649808,0.13369732,-0.017223572358489037,0.13977867364883423,0.12255511432886124,-1,True,0.1,0.6850506459593184
560,30,GENE:G0030,G0030,47,GENE:G0047,G0047,PPI,0.7869928532160528,0.027585164,0.027585164,0.7949422759758109,0.043346375,0.21995187702745386,0.41478165307288273,0.7869928532160528,0.3305197491106694,0.7869928532160528,0.7869928532160528,0.027585164,-0.01426142081618309,0.19982503354549408,0.18556365370750427,-1,True,0.1,0.6850506459593184
190,11,GENE:G0011,G0011,12,GENE:G0012,G0012,PPI,0.779872182517867,0.12056236,0.12056236,0.8617372182517867,0.21918017,0.8548136039472177,0.751343931585338,0.779872182517867,0.7980073405460367,0.779872182517867,0.779872182517867,0.12056236,0.10386008024215698,0.3517214059829712,0.45558151602745056,1,True,0.1,0.6850506459593184
1693,137,GENE:G0137,G0137,134,GENE:G0134,G0134,PPI,0.7798172072567345,0.07790321,0.07790321,0.84304562946674,0.14896555,0.7024607941767239,0.7091737717907882,0.7798172072567345,0.7122078767130532,0.7798172072567345,0.7798172072567345,0.07790321,-0.05684991180896759,0.33652275800704956,0.2796728312969208,-1,True,0.1,0.6850506459593184
1697,177,GENE:G0177,G0177,136,GENE:G0136,G0136,PPI,0.7779659153380978,0.050953764,0.050953764,0.793842770753161,0.09243222,0.6445497109506956,0.5001209455744915,0.7779659153380978,0.5451684566562415,0.7779659153380978,0.7779659153380978,0.050953764,-0.0766080766916275,1.0329574346542358,0.9563493132591248,-1,True,0.1,0.6850506459593184
1809,196,GENE:G0196,G0196,181,GENE:G0181,G0181,PPI,0.777456019791094,0.11776876,0.11776876,0.8227047828477185,0.16100186,0.7104160422448321,0.6169051690753212,0.777456019791094,0.672646107014104,0.777456019791094,0.777456019791094,0.11776876,0.0,2.0,2.0,0,True,0.1,0.6850506459593184
430,25,GENE:G0025,G0025,59,GENE:G0059,G0059,PPI,0.7769241341396371,0.060964826,0.060964826,0.7847718526663001,0.12192913,0.1064700362671402,0.22765147996673238,0.7769241341396371,0.19307378442109696,0.7769241341396371,0.7769241341396371,0.060964826,-0.016175854951143265,0.09912838041782379,0.08295253664255142,-1,True,0.1,0.6850506459593184
354,21,GENE:G0021,G0021,122,GENE:G0122,G0122,PPI,0.7753140461792193,0.03610928,0.03610928,0.8118471687740516,0.06689333,0.37553428183168297,0.6708555038236383,0.7753140461792193,0.5448936029490858,0.7753140461792193,0.7753140461792193,0.03610928,0.000389928522054106,0.3259446322917938,0.32633453607559204,1,True,0.1,0.6850506459593184
1330,74,GENE:G0074,G0074,77,GENE:G0077,G0077,PPI,0.7752336448598132,0.23967865,0.23967865,0.9813084112149533,0.4697368,0.48436374958745676,0.634975548402939,0.7752336448598132,0.5942443694325117,0.7752336448598132,0.7752336448598132,0.23967865,-0.017102044075727463,0.11845038086175919,0.10134833306074142,-1,True,0.1,0.6850506459593184
97,49,GENE:G0049,G0049,4,GENE:G0004,G0004,PPI,0.7748982957669048,0.06720753,0.06720753,0.9010445299615173,0.091232255,0.6175059332549211,0.6140339161363374,0.7748982957669048,0.6093361385174972,0.7748982957669048,0.7748982957669048,0.06720753,-0.050813645124435425,0.21524150669574738,0.16442787647247314,-1,True,0.1,0.6850506459593184
655,192,GENE:G0192,G0192,33,GENE:G0033,G0033,PPI,0.7743691588785048,0.10277298,0.10277298,0.8282023089609676,0.1917116,0.7654589330156033,0.29964446524504273,0.7743691588785048,0.47654776929274867,0.7743691588785048,0.7743691588785048,0.10277298,0.03526434302330017,0.18727965652942657,0.22254405915737152,1,True,0.1,0.6850506459593184
1779,174,GENE:G0174,G0174,158,GENE:G0158,G0158,PPI,0.7737328202308961,0.09493212,0.09493212,0.9211105002748763,0.18585685,0.7242403287843582,0.5663144367795043,0.7737328202308961,0.6165557927643319,0.7737328202308961,0.7737328202308961,0.09493212,-0.021412421017885208,0.4103430509567261,0.38893067836761475,-1,True,0.1,0.6850506459593184
40,1,GENE:G0001,G0001,94,GENE:G0094,G0094,PPI,0.773459318306762,0.06311005,0.06311005,0.894172622319956,0.108467415,0.5799387661959234,0.6678966722149206,0.773459318306762,0.6320189239991247,0.773459318306762,0.773459318306762,0.06311005,0.008733709342777729,0.1224534884095192,0.13118721544742584,1,True,0.1,0.6850506459593184
1598,114,GENE:G0114,G0114,142,GENE:G0142,G0142,PPI,0.7727803738317757,0.060257506,0.060257506,0.8831775700934579,0.101770535,0.6278627383621029,0.6634862310861822,0.7727803738317757,0.6420434207294616,0.7727803738317757,0.7727803738317757,0.060257506,-0.028860345482826233,0.33106595277786255,0.30220553278923035,-1,True,0.1,0.6850506459593184
399,165,GENE:G0165,G0165,23,GENE:G0023,G0023,PPI,0.7721619021440351,0.056762513,0.056762513,0.9359538207806487,0.11144385,0.4395478879428236,0.7556052059327284,0.7721619021440351,0.6302092802081692,0.7721619021440351,0.7721619021440351,0.056762513,0.04208476468920708,0.18559449911117554,0.2276792675256729,1,True,0.1,0.6850506459593184
1088,56,GENE:G0056,G0056,96,GENE:G0096,G0096,PPI,0.7696261682242991,0.060567282,0.060567282,0.8551401869158879,0.10689766,0.44190715635646033,0.30891754316621356,0.7696261682242991,0.3724680243681447,0.7696261682242991,0.7696261682242991,0.060567282,0.11600116640329361,0.1467745453119278,0.262775719165802,1,True,0.1,0.6850506459593184
1683,140,GENE:G0140,G0140,131,GENE:G0131,G0131,PPI,0.7681267179769103,0.03587162,0.03587162,0.779824079164376,0.064711794,0.48056433883388083,0.6475357884854929,0.7681267179769103,0.5693749306092708,0.7681267179769103,0.7681267179769103,0.03587162,0.08033044636249542,0.49160680174827576,0.5719372630119324,1,True,0.1,0.6850506459593184
1587,132,GENE:G0132,G0132,112,GENE:G0112,G0112,PPI,0.7679164376030786,0.028445942,0.028445942,0.8169323804288071,0.05092326,0.25765312813066776,0.3265686552136529,0.7679164376030786,0.2924051227003277,0.7679164376030786,0.7679164376030786,0.028445942,-0.033874232321977615,0.3355671167373657,0.3016928732395172,-1,True,0.1,0.6850506459593184
527,43,GENE:G0043,G0043,29,GENE:G0029,G0029,PPI,0.7667605827377679,0.04994842,0.04994842,0.7864211105002749,0.061657578,0.45085899322925893,0.7588556233309943,0.7667605827377679,0.6533844416738683,0.7667605827377679,0.7667605827377679,0.04994842,-0.008654422126710415,0.1013694778084755,0.0927150547504425,-1,True,0.1,0.6850506459593184
1426,83,GENE:G0083,G0083,94,GENE:G0094,G0094,PPI,0.7657998900494778,0.04077525,0.04077525,0.8653106102253986,0.07395024,0.5061225286183373,0.7166292255282183,0.7657998900494778,0.6159923189029095,0.7657998900494778,0.7657998900494778,0.04077525,-0.038538478314876556,0.14652658998966217,0.10798808932304382,-1,True,0.1,0.6850506459593184
789,60,GENE:G0060,G0060,41,GENE:G0041,G0041,PPI,0.7655964815832875,0.05148293,0.05148293,0.8554150632215503,0.094096616,0.6112825830941856,0.7416996161954259,0.7655964815832875,0.6824955035309843,0.7655964815832875,0.7655964815832875,0.05148293,0.020217616111040115,0.1423427313566208,0.162560373544693,1,True,0.1,0.6850506459593184
846,43,GENE:G0043,G0043,93,GENE:G0093,G0093,PPI,0.7632765255634965,0.04204907,0.04204907,0.782847718526663,0.0625978,0.476609832841535,0.5680368075986487,0.7632765255634965,0.5278183966008537,0.7632765255634965,0.7632765255634965,0.04204907,0.012579512782394886,0.26673758029937744,0.27931711077690125,1,True,0.1,0.6850506459593184
252,17,GENE:G0017,G0017,26,GENE:G0026,G0026,PPI,0.7594310060472788,0.10309469,0.10309469,0.8779549202858714,0.19451581,0.7160563955341639,0.750600112695465,0.7594310060472788,0.7517225716163637,0.7594310060472788,0.7594310060472788,0.10309469,0.02265910618007183,0.15614716708660126,0.17880626022815704,1,True,0.1,0.6850506459593184
227,111,GENE:G0111,G0111,13,GENE:G0013,G0013,PPI,0.7591863661352392,0.06414088,0.06414088,0.7908191313908741,0.11764804,0.5945180613854331,0.7037845974944767,0.7591863661352392,0.6765282516569673,0.7591863661352392,0.7591863661352392,0.06414088,0.02442275360226631,0.19190235435962677,0.2163250744342804,1,True,0.1,0.6850506459593184
1211,88,GENE:G0088,G0088,65,GENE:G0065,G0065,PPI,0.7590544255085212,0.044713702,0.044713702,0.862561847168774,0.06823152,0.40753302583131806,0.4357431609753573,0.7590544255085212,0.41827807721608457,0.7590544255085212,0.7590544255085212,0.044713702,-0.03460110351443291,0.21361508965492249,0.17901401221752167,-1,True,0.1,0.6850506459593184
